,element,position,multiplier,is_captain,is_vice_captain
171,362,7,1,False,True
172,526,8,1,False,False
173,412,9,1,False,False
174,85,10,1,False,False
175,60,11,1,False,False
176,409,12,0,False,False
177,355,13,0,False,False
178,178,14,0,False,False
179,308,15,0,False,False
180,524,1,1,False,False
181,31,2,1,False,False
182,506,3,1,False,False
183,321,4,1,False,False
184,567,5,2,True,False
185,509,6,1,False,False
186,362,7,1,False,False
187,526,8,1,False,False
188,60,9,1,False,True
189,415,10,1,False,False
190,590,11,1,False,False
191,275,12,0,False,False
192,584,13,0,False,False
193,290,14,0,False,False
194,516,15,0,False,False
195,524,1,1,False,False
196,5,2,1,False,False
197,20,3,1,False,False
198,430,4,1,False,False
199,14,5,2,True,False
200,362,6,1,False,True
201,526,7,1,False,False
202,353,8,1,False,False
203,33,9,1,False,False
204,85,10,1,False,False
205,60,11,1,False,False
206,275,12,0,False,False
207,178,13,0,False,False
208,516,14,0,False,False
209,290,15,0,False,False
210,524,1,1,False,False
211,506,2,1,False,False
212,131,3,1,False,False
213,31,4,1,False,False
214,362,5,2,True,False
215,19,6,1,False,False
216,382,7,1,False,False
217,353,8,1,False,True
218,526,9,1,False,False
219,60,10,1,False,False
220,85,11,1,False,False
221,28,12,0,False,False
222,290,13,0,False,False
223,33,14,0,False,False
224,473,15,0,False,False
225,49,1,1,False,False
226,131,2,1,False,False
227,20,3,1,False,False
228,506,4,1,False,False
229,134,5,1,False,False
230,362,6,2,True,False
231,353,7,1,False,True
232,509,8,1,False,False
233,85,9,1,False,False
234,343,10,1,False,False
235,60,11,1,False,False
236,101,12,0,False,False
237,407,13,0,False,False
238,516,14,0,False,False
239,290,15,0,False,False
240,524,1,1,False,False
241,131,2,1,False,False
242,32,3,1,False,False
243,203,4,1,False,False
244,506,5,1,False,False
245,349,6,2,False,True
246,362,7,1,False,False
247,294,8,1,False,False
248,353,9,1,False,False
249,85,10,1,False,False
250,60,11,1,False,False
251,275,12,0,False,False
252,501,13,0,False,False
253,355,14,0,True,False
254,260,15,0,False,False
255,524,1,1,False,False
256,131,2,1,False,False
257,203,3,1,False,False
258,5,4,1,False,False
259,353,5,1,False,False
260,294,6,1,False,False
261,349,7,1,False,False
262,19,8,1,False,False
263,362,9,2,True,False
264,117,10,1,False,True
265,60,11,1,False,False
266,275,12,0,False,False
267,85,13,0,False,False
268,245,14,0,False,False
269,290,15,0,False,False
270,524,1,1,False,False
271,506,2,1,False,False
272,5,3,1,False,False
273,321,4,1,False,False
274,112,5,1,False,False
275,362,6,1,False,True
276,134,7,1,False,False
277,19,8,2,True,False
278,135,9,1,False,False
279,343,10,1,False,False
280,60,11,1,False,False
281,275,12,0,False,False
282,43,13,0,False,False
283,308,14,0,False,False
284,419,15,0,False,False
285,524,1,1,False,False
286,321,2,1,False,False
287,131,3,1,False,False
288,5,4,1,False,False
289,19,5,2,True,False
290,362,6,1,False,False
291,353,7,1,False,False
292,509,8,1,False,True
293,343,9,1,False,False
294,135,10,1,False,False
295,60,11,1,False,False
296,77,12,0,False,False
297,382,13,0,False,False
298,616,14,0,False,False
299,506,15,0,False,False
300,524,1,1,False,False
301,131,2,1,False,False
302,369,3,1,False,False
303,5,4,1,False,False
304,382,5,1,False,False
305,353,6,1,False,False
306,362,7,2,True,False
307,509,8,1,False,False
308,19,9,1,False,True
309,135,10,1,False,False
310,60,11,1,False,False
311,49,12,0,False,False
312,506,13,0,False,False
313,290,14,0,False,False
314,355,15,0,False,False
315,113,1,1,False,False
316,131,2,1,False,False
317,203,3,1,False,False
318,506,4,1,False,False
319,509,5,1,False,False
320,134,6,1,False,False
321,362,7,1,False,False
322,294,8,1,False,False
323,19,9,2,True,False
324,85,10,1,False,False
325,60,11,1,False,True
326,409,12,0,False,False
327,355,13,0,False,False
328,430,14,0,False,False
329,238,15,0,False,False
330,524,1,1,False,False
331,5,2,1,False,False
332,131,3,1,False,False
333,506,4,1,False,False
334,362,5,2,True,False
335,19,6,1,False,False
336,353,7,1,False,True
337,216,8,1,False,False
338,590,9,1,False,False
339,60,10,1,False,False
340,85,11,1,False,False
341,28,12,0,False,False
342,178,13,0,False,False
343,419,14,0,False,False
344,308,15,0,False,False
345,113,1,1,False,False
346,203,2,1,False,False
347,5,3,1,False,False
348,506,4,1,False,False
349,353,5,1,False,False
350,362,6,1,False,True
351,19,7,2,True,False
352,526,8,1,False,False
353,509,9,1,False,False
354,343,10,1,False,False
355,60,11,1,False,False
356,409,12,0,False,False
357,85,13,0,False,False
358,369,14,0,False,False
359,48,15,0,False,False
360,49,1,1,False,False
361,197,2,1,False,False
362,506,3,1,False,False
363,131,4,1,False,False
364,5,5,1,False,False
365,362,6,1,False,True
366,19,7,2,True,False
367,509,8,1,False,False
368,343,9,1,False,False
369,85,10,1,False,False
370,60,11,1,False,False
371,77,12,0,False,False
372,43,13,0,False,False
373,341,14,0,False,False
374,516,15,0,False,False
375,524,1,1,False,False
376,321,2,1,False,False
377,5,3,1,False,False
378,131,4,1,False,False
379,294,5,2,True,False
380,362,6,1,False,False
381,134,7,1,False,False
382,19,8,1,False,False
383,382,9,1,False,False
384,293,10,1,False,True
385,60,11,1,False,False
386,28,12,0,False,False
387,355,13,0,False,False
388,506,14,0,False,False
389,290,15,0,False,False
390,524,1,1,False,False
391,131,2,1,False,False
392,506,3,1,False,False
393,197,4,1,False,False
394,216,5,1,False,False
395,19,6,2,True,False
396,353,7,1,False,False
397,362,8,1,False,True
398,85,9,1,False,False
399,60,10,1,False,False
400,343,11,1,False,False
401,409,12,0,False,False
402,31,13,0,False,False
403,633,14,0,False,False
404,516,15,0,False,False
405,524,1,1,False,False
406,31,2,1,False,False
407,519,3,1,False,False
408,131,4,1,False,False
409,19,5,2,True,False
410,353,6,1,False,False
411,509,7,1,False,False
412,362,8,1,False,False
413,343,9,1,False,False
414,85,10,1,False,False
415,60,11,1,False,True
416,275,12,0,False,False
417,412,13,0,False,False
418,430,14,0,False,False
419,290,15,0,False,False
420,524,1,1,False,False
421,20,2,1,False,False
422,506,3,1,False,False
423,131,4,1,False,False
424,294,5,2,True,False
425,19,6,1,False,False
426,362,7,1,False,False
427,353,8,1,False,False
428,293,9,1,False,True
429,343,10,1,False,False
430,60,11,1,False,False
431,263,12,0,False,False
432,226,13,0,False,False
433,203,14,0,False,False
434,290,15,0,False,False
435,524,1,1,False,False
436,473,2,1,False,False
437,506,3,1,False,False
438,31,4,1,False,False
439,19,5,1,False,False
440,526,6,1,False,False
441,412,7,1,False,True
442,362,8,1,False,False
443,294,9,2,True,False
444,343,10,1,False,False
445,60,11,1,False,False
446,409,12,0,False,False
447,85,13,0,False,False
448,290,14,0,False,False
449,419,15,0,False,False
450,524,1,1,False,False
451,506,2,1,False,False
452,5,3,1,False,False
453,203,4,1,False,False
454,19,5,1,False,False
455,353,6,1,False,False
456,349,7,1,False,False
457,362,8,2,True,False
458,294,9,1,False,False
459,343,10,1,False,False
460,60,11,1,False,True
461,28,12,0,False,False
462,131,13,0,False,False
463,33,14,0,False,False
464,150,15,0,False,False
465,524,1,1,False,False
466,5,2,1,False,False
467,342,3,1,False,False
468,506,4,1,False,False
469,599,5,1,False,False
470,412,6,1,False,False
471,349,7,2,True,False
472,294,8,1,False,True
473,362,9,1,False,False
474,293,10,1,False,False
475,60,11,1,False,False
476,263,12,0,False,False
477,203,13,0,False,False
478,33,14,0,False,False
479,430,15,0,False,False
480,524,1,1,False,False
481,321,2,1,False,False
482,532,3,1,False,False
483,131,4,1,False,False
484,349,5,1,False,False
485,294,6,1,False,True
486,362,7,2,True,False
487,134,8,1,False,False
488,117,9,1,False,False
489,135,10,1,False,False
490,343,11,1,False,False
491,28,12,0,False,False
492,43,13,0,False,False
493,407,14,0,False,False
494,290,15,0,False,False
495,524,1,1,False,False
496,506,2,1,False,False
497,131,3,1,False,False
498,260,4,1,False,False
499,509,5,1,False,True
500,353,6,1,False,False
501,19,7,1,False,False
502,362,8,1,False,False
503,343,9,2,True,False
504,85,10,1,False,False
505,8,11,1,False,False
506,77,12,0,False,False
507,290,13,0,False,False
508,308,14,0,False,False
509,191,15,0,False,False
510,687,1,1,False,False
511,369,2,1,False,False
512,131,3,1,False,False
513,5,4,1,False,False
514,321,5,1,False,False
515,19,6,2,True,False
516,353,7,1,False,False
517,294,8,1,False,False
518,362,9,1,False,True
519,468,10,1,False,False
520,60,11,1,False,False
521,524,12,0,False,False
522,509,13,0,False,False
523,506,14,0,False,False
524,355,15,0,False,False
525,524,1,1,False,False
526,506,2,1,False,False
527,321,3,1,False,False
528,131,4,1,False,False
529,509,5,1,False,False
530,362,6,2,True,False
531,134,7,1,False,False
532,353,8,1,False,True
533,294,9,1,False,False
534,135,10,1,False,False
535,85,11,1,False,False
536,520,12,0,False,False
537,20,13,0,False,False
538,430,14,0,False,False
539,355,15,0,False,False
540,275,1,1,False,False
541,245,2,1,False,False
542,430,3,1,False,False
543,5,4,1,False,False
544,362,5,1,False,False
545,353,6,2,True,False
546,19,7,1,False,True
547,344,8,1,False,False
548,60,9,1,False,False
549,85,10,1,False,False
550,343,11,1,False,False
551,145,12,0,False,False
552,584,13,0,False,False
553,36,14,0,False,False
554,557,15,0,False,False
555,291,1,1,False,False
556,313,2,1,False,False
557,321,3,1,False,False
558,131,4,1,False,False
559,294,5,1,False,False
560,353,6,1,False,False
561,19,7,2,True,False
562,362,8,1,False,True
563,373,9,1,False,False
564,415,10,1,False,False
565,135,11,1,False,False
566,148,12,0,False,False
567,506,13,0,False,False
568,519,14,0,False,False
569,85,15,0,False,False
570,524,1,1,False,False
571,48,2,1,False,False
572,5,3,1,False,False
573,506,4,1,False,False
574,197,5,1,False,False
575,526,6,1,False,False
576,12,7,1,False,False
577,362,8,2,True,False
578,60,9,1,False,False
579,85,10,1,False,False
580,343,11,1,False,True
581,101,12,0,False,False
582,412,13,0,False,False
583,178,14,0,False,False
584,308,15,0,False,False
585,524,1,1,False,False
586,203,2,1,False,False
587,5,3,1,False,False
588,131,4,1,False,False
589,362,5,1,False,False
590,349,6,1,False,False
591,19,7,1,False,True
592,294,8,1,False,False
593,567,9,1,False,False
594,60,10,1,False,False
595,135,11,2,True,False
596,409,12,0,False,False
597,355,13,0,False,False
598,290,14,0,False,False
599,519,15,0,False,False
600,524,1,1,False,False
601,757,2,1,False,False
602,313,3,1,False,False
603,131,4,1,False,False
604,19,5,1,False,False
605,14,6,1,False,True
606,349,7,1,False,False
607,362,8,2,True,False
608,134,9,1,False,False
609,60,10,1,False,False
610,293,11,1,False,False
611,409,12,0,False,False
612,506,13,0,False,False
613,245,14,0,False,False
614,538,15,0,False,False
615,524,1,1,False,False
616,506,2,1,False,False
617,5,3,1,False,False
618,20,4,1,False,False
619,216,5,1,False,False
620,509,6,1,False,False
621,362,7,1,False,True
622,19,8,2,True,False
623,343,9,1,False,False
624,60,10,1,False,False
625,85,11,1,False,False
626,301,12,0,False,False
627,36,13,0,False,False
628,308,14,0,False,False
629,387,15,0,False,False
630,524,1,1,False,False
631,20,2,1,False,False
632,506,3,1,False,False
633,131,4,1,False,False
634,353,5,1,False,False
635,294,6,1,False,False
636,362,7,2,True,False
637,19,8,1,False,True
638,343,9,1,False,False
639,60,10,1,False,False
640,117,11,1,False,False
641,113,12,0,False,False
642,303,13,0,False,False
643,757,14,0,False,False
644,473,15,0,False,False
645,524,1,1,False,False
646,506,2,1,False,False
647,150,3,1,False,False
648,31,4,1,False,False
649,353,5,1,False,False
650,14,6,2,True,False
651,362,7,1,False,True
652,412,8,1,False,False
653,343,9,1,False,False
654,85,10,1,False,False
655,60,11,1,False,False
656,275,12,0,False,False
657,387,13,0,False,False
658,290,14,0,False,False
659,516,15,0,False,False
660,524,1,1,False,False
661,506,2,1,False,False
662,203,3,1,False,False
663,5,4,1,False,False
664,219,5,1,False,False
665,362,6,1,False,False
666,353,7,1,False,False
667,294,8,2,True,False
668,19,9,1,False,True
669,85,10,1,False,False
670,60,11,1,False,False
671,409,12,0,False,False
672,355,13,0,False,False
673,178,14,0,False,False
674,290,15,0,False,False
675,291,1,1,False,False
676,506,2,1,False,False
677,342,3,1,False,False
678,313,4,1,False,False
679,362,5,1,False,False
680,353,6,1,False,False
681,19,7,2,True,False
682,599,8,1,False,False
683,343,9,1,False,False
684,135,10,1,False,False
685,60,11,1,False,True
686,263,12,0,False,False
687,265,13,0,False,False
688,473,14,0,False,False
689,308,15,0,False,False
690,524,1,1,False,False
691,203,2,1,False,False
692,20,3,1,False,False
693,131,4,1,False,False
694,506,5,1,False,False
695,362,6,1,False,False
696,349,7,1,False,False
697,19,8,1,False,False
698,294,9,2,True,False
699,293,10,1,False,True
700,60,11,1,False,False
701,409,12,0,False,False
702,308,13,0,False,False
703,32,14,0,False,False
704,85,15,0,False,False
705,113,1,1,False,False
706,506,2,1,False,False
707,5,3,1,False,False
708,369,4,1,False,False
709,362,5,1,False,True
710,509,6,1,False,False
711,19,7,2,True,False
712,353,8,1,False,False
713,85,9,1,False,False
714,343,10,1,False,False
715,60,11,1,False,False
716,275,12,0,False,False
717,43,13,0,False,False
718,584,14,0,False,False
719,290,15,0,False,False
720,524,1,1,False,False
721,203,2,1,False,False
722,5,3,1,False,False
723,260,4,1,False,False
724,19,5,1,False,False
725,362,6,1,False,False
726,412,7,1,False,True
727,294,8,2,True,False
728,343,9,1,False,False
729,85,10,1,False,False
730,60,11,1,False,False
731,409,12,0,False,False
732,516,13,0,False,False
733,290,14,0,False,False
734,228,15,0,False,False
735,263,1,1,False,False
736,506,2,1,False,False
737,203,3,1,False,False
738,20,4,1,False,False
739,353,5,1,False,False
740,526,6,1,False,False
741,294,7,1,False,False
742,509,8,1,False,False
743,362,9,2,True,False
744,293,10,1,False,True
745,60,11,1,False,False
746,409,12,0,False,False
747,85,13,0,False,False
748,245,14,0,False,False
749,290,15,0,False,False
750,409,1,1,False,False
751,506,2,1,False,False
752,203,3,1,False,False
753,5,4,1,False,False
754,131,5,1,False,False
755,19,6,1,False,False
756,294,7,2,True,False
757,362,8,1,False,True
758,343,9,1,False,False
759,60,10,1,False,False
760,85,11,1,False,False
761,116,12,0,False,False
762,430,13,0,False,False
763,219,14,0,False,False
764,516,15,0,False,False
765,113,1,1,False,False
766,245,2,1,False,False
767,519,3,1,False,False
768,5,4,1,False,False
769,369,5,1,False,False
770,412,6,1,False,False
771,353,7,1,False,False
772,362,8,2,True,False
773,373,9,1,False,True
774,60,10,1,False,False
775,8,11,1,False,False
776,28,12,0,False,False
777,33,13,0,False,False
778,308,14,0,False,False
779,290,15,0,False,False
780,524,1,1,False,False
781,5,2,1,False,False
782,203,3,1,False,False
783,506,4,1,False,False
784,294,5,2,True,False
785,509,6,1,False,False
786,353,7,1,False,False
787,19,8,1,False,True
788,362,9,1,False,False
789,60,10,1,False,False
790,33,11,1,False,False
791,409,12,0,False,False
792,355,13,0,False,False
793,178,14,0,False,False
794,290,15,0,False,False
795,524,1,1,False,False
796,41,2,1,False,False
797,369,3,1,False,False
798,5,4,1,False,False
799,294,5,1,False,False
800,19,6,1,False,True
801,353,7,2,True,False
802,362,8,1,False,False
803,599,9,1,False,False
804,60,10,1,False,False
805,343,11,1,False,False
806,409,12,0,False,False
807,85,13,0,False,False
808,217,14,0,False,False
809,506,15,0,False,False
810,49,1,1,False,False
811,506,2,1,False,False
812,369,3,1,False,False
813,20,4,1,False,False
814,203,5,1,False,False
815,353,6,1,False,False
816,362,7,1,False,True
817,294,8,2,True,False
818,526,9,1,False,False
819,85,10,1,False,False
820,60,11,1,False,False
821,77,12,0,False,False
822,430,13,0,False,False
823,212,14,0,False,False
824,516,15,0,False,False
825,524,1,1,False,False
826,203,2,1,False,False
827,131,3,1,False,False
828,506,4,1,False,False
829,353,5,1,False,False
830,19,6,1,False,True
831,362,7,2,True,False
832,294,8,1,False,False
833,85,9,1,False,False
834,343,10,1,False,False
835,60,11,1,False,False
836,275,12,0,False,False
837,290,13,0,False,False
838,516,14,0,False,False
839,228,15,0,False,False
840,49,1,1,False,False
841,131,2,1,False,False
842,203,3,1,False,False
843,20,4,1,False,False
844,526,5,1,False,False
845,134,6,1,False,False
846,362,7,1,False,False
847,19,8,1,False,True
848,343,9,1,False,False
849,60,10,1,False,False
850,117,11,2,True,False
851,409,12,0,False,False
852,197,13,0,False,False
853,308,14,0,False,False
854,290,15,0,False,False
855,524,1,1,False,False
856,131,2,1,False,False
857,321,3,1,False,False
858,5,4,1,False,False
859,294,5,1,False,False
860,362,6,1,False,False
861,567,7,1,False,False
862,14,8,1,False,False
863,353,9,2,True,False
864,60,10,1,False,False
865,135,11,1,False,True
866,77,12,0,False,False
867,298,13,0,False,False
868,519,14,0,False,False
869,355,15,0,False,False
870,524,1,1,False,False
871,506,2,1,False,False
872,5,3,1,False,False
873,131,4,1,False,False
874,369,5,1,False,False
875,362,6,1,False,False
876,509,7,1,False,False
877,19,8,1,False,True
878,353,9,1,False,False
879,60,10,2,True,False
880,293,11,1,False,False
881,409,12,0,False,False
882,355,13,0,False,False
883,203,14,0,False,False
884,382,15,0,False,False
885,263,1,1,False,False
886,20,2,1,False,False
887,506,3,1,False,False
888,203,4,1,False,False
889,19,5,2,True,False
890,509,6,1,False,False
891,362,7,1,False,True
892,134,8,1,False,False
893,85,9,1,False,False
894,343,10,1,False,False
895,60,11,1,False,False
896,409,12,0,False,False
897,32,13,0,False,False
898,290,14,0,False,False
899,308,15,0,False,False
900,409,1,1,False,False
901,20,2,1,False,False
902,131,3,1,False,False
903,36,4,1,False,False
904,526,5,1,False,False
905,412,6,1,False,False
906,294,7,1,False,True
907,362,8,1,False,False
908,85,9,1,False,False
909,343,10,1,False,False
910,60,11,2,True,False
911,145,12,0,False,False
912,290,13,0,False,False
913,178,14,0,False,False
914,308,15,0,False,False
915,409,1,1,False,False
916,506,2,1,False,False
917,31,3,1,False,False
918,5,4,1,False,False
919,216,5,1,False,False
920,362,6,1,False,False
921,509,7,1,False,False
922,19,8,2,True,False
923,343,9,1,False,False
924,60,10,1,False,True
925,85,11,1,False,False
926,301,12,0,False,False
927,290,13,0,False,False
928,519,14,0,False,False
929,557,15,0,False,False
930,524,1,1,False,False
931,506,2,1,False,False
932,20,3,1,False,False
933,197,4,1,False,False
934,283,5,1,False,False
935,131,6,1,False,False
936,509,7,1,False,False
937,19,8,2,True,False
938,353,9,1,False,False
939,85,10,1,False,False
940,60,11,1,False,True
941,275,12,0,False,False
942,33,13,0,False,False
943,308,14,0,False,False
944,557,15,0,False,False
945,524,1,1,False,False
946,506,2,1,False,False
947,20,3,1,False,False
948,131,4,1,False,False
949,353,5,1,False,False
950,294,6,2,True,False
951,362,7,1,False,True
952,526,8,1,False,False
953,85,9,1,False,False
954,60,10,1,False,False
955,590,11,1,False,False
956,275,12,0,False,False
957,544,13,0,False,False
958,290,14,0,False,False
959,557,15,0,False,False
960,49,1,1,False,False
961,220,2,1,False,False
962,48,3,1,False,False
963,20,4,1,False,False
964,19,5,1,False,True
965,526,6,1,False,False
966,353,7,1,False,False
967,14,8,1,False,False
968,294,9,2,True,False
969,60,10,1,False,False
970,293,11,1,False,False
971,524,12,0,False,False
972,85,13,0,False,False
973,290,14,0,False,False
974,506,15,0,False,False
975,524,1,1,False,False
976,5,2,1,False,False
977,203,3,1,False,False
978,131,4,1,False,False
979,353,5,1,False,False
980,14,6,1,False,True
981,362,7,2,True,False
982,526,8,1,False,False
983,85,9,1,False,False
984,60,10,1,False,False
985,343,11,1,False,False
986,409,12,0,False,False
987,290,13,0,False,False
988,382,14,0,False,False
989,245,15,0,False,False
990,524,1,1,False,False
991,313,2,1,False,False
992,506,3,1,False,False
993,131,4,1,False,False
994,19,5,1,False,False
995,349,6,1,False,False
996,353,7,1,False,True
997,294,8,2,True,False
998,117,9,1,False,False
999,135,10,1,False,False
1000,60,11,1,False,False
1001,409,12,0,False,False
1002,362,13,0,False,False
1003,316,14,0,False,False
1004,283,15,0,False,False
1005,524,1,1,False,False
1006,20,2,1,False,False
1007,506,3,1,False,False
1008,197,4,1,False,False
1009,294,5,1,False,False
1010,362,6,1,False,True
1011,526,7,1,False,False
1012,19,8,2,True,False
1013,353,9,1,False,False
1014,85,10,1,False,False
1015,60,11,1,False,False
1016,275,12,0,False,False
1017,290,13,0,False,False
1018,407,14,0,False,False
1019,33,15,0,False,False
1020,524,1,1,False,False
1021,506,2,1,False,False
1022,5,3,1,False,False
1023,131,4,1,False,False
1024,19,5,1,False,True
1025,349,6,1,False,False
1026,134,7,1,False,False
1027,294,8,1,False,False
1028,362,9,2,True,False
1029,293,10,1,False,False
1030,60,11,1,False,False
1031,409,12,0,False,False
1032,430,13,0,False,False
1033,473,14,0,False,False
1034,490,15,0,False,False
1035,524,1,1,False,False
1036,5,2,1,False,False
1037,131,3,1,False,False
1038,203,4,1,False,False
1039,19,5,1,False,True
1040,353,6,1,False,False
1041,509,7,1,False,False
1042,382,8,1,False,False
1043,362,9,1,False,False
1044,60,10,1,False,False
1045,135,11,2,True,False
1046,148,12,0,False,False
1047,343,13,0,False,False
1048,313,14,0,False,False
1049,369,15,0,False,False
1050,524,1,1,False,False
1051,36,2,1,False,False
1052,131,3,1,False,False
1053,302,4,1,False,False
1054,321,5,1,False,False
1055,362,6,1,False,False
1056,382,7,1,False,False
1057,349,8,2,True,False
1058,293,9,1,False,True
1059,590,10,1,False,False
1060,60,11,1,False,False
1061,28,12,0,False,False
1062,516,13,0,False,False
1063,308,14,0,False,False
1064,245,15,0,False,False
1065,524,1,1,False,False
1066,506,2,1,False,False
1067,131,3,1,False,False
1068,5,4,1,False,False
1069,353,5,1,False,False
1070,134,6,1,False,False
1071,362,7,1,False,True
1072,19,8,2,True,False
1073,85,9,1,False,False
1074,590,10,1,False,False
1075,60,11,1,False,False
1076,409,12,0,False,False
1077,501,13,0,False,False
1078,245,14,0,False,False
1079,290,15,0,False,False
1080,113,1,1,False,False
1081,150,2,1,False,False
1082,203,3,1,False,False
1083,5,4,1,False,False
1084,48,5,1,False,False
1085,509,6,1,False,False
1086,19,7,2,True,False
1087,353,8,1,False,False
1088,362,9,1,False,True
1089,85,10,1,False,False
1090,135,11,1,False,False
1091,28,12,0,False,False
1092,355,13,0,False,False
1093,308,14,0,False,False
1094,290,15,0,False,False
1095,524,1,1,False,False
1096,369,2,1,False,False
1097,5,3,1,False,False
1098,203,4,1,False,False
1099,19,5,1,False,False
1100,294,6,1,False,False
1101,362,7,2,True,False
1102,134,8,1,False,False
1103,343,9,1,False,False
1104,60,10,1,False,False
1105,85,11,1,False,True
1106,409,12,0,False,False
1107,473,13,0,False,False
1108,83,14,0,False,False
1109,308,15,0,False,False
1110,524,1,1,False,False
1111,369,2,1,False,False
1112,31,3,1,False,False
1113,32,4,1,False,False
1114,294,5,1,False,True
1115,19,6,2,True,False
1116,362,7,1,False,False
1117,509,8,1,False,False
1118,343,9,1,False,False
1119,60,10,1,False,False
1120,85,11,1,False,False
1121,409,12,0,False,False
1122,519,13,0,False,False
1123,290,14,0,False,False
1124,412,15,0,False,False
1125,49,1,1,False,False
1126,506,2,1,False,False
1127,5,3,1,False,False
1128,131,4,1,False,False
1129,509,5,1,False,False
1130,12,6,1,False,False
1131,362,7,2,True,False
1132,412,8,1,False,False
1133,33,9,1,False,False
1134,60,10,1,False,True
1135,85,11,1,False,False
1136,28,12,0,False,False
1137,178,13,0,False,False
1138,220,14,0,False,False
1139,308,15,0,False,False
1140,49,1,1,False,False
1141,528,2,1,False,False
1142,298,3,1,False,False
1143,5,4,1,False,False
1144,362,5,1,False,True
1145,353,6,1,False,False
1146,294,7,1,False,False
1147,19,8,1,False,False
1148,293,9,1,False,False
1149,590,10,1,False,False
